id,FTID,belongtoDevice,Function,Location,Device,Type,description,voltage,current,resistance,isSocket,isSetPoint,isSensePoint
264,=A02+K1.H2-X22:N,A02+K1.H2-X22,A02,K1.H2,X22,Terminal_Point,N,0,0,0,1,0,0
266,=A02+K1.H2-F3.1:4/3,A02+K1.H2-F3.1,A02,K1.H2,F3.1,Unknown,4/3,0,0,0,0,0,0
268,=A02+K1.A1-X21:PE,A02+K1.A1-X21,A02,K1.A1,X21,Terminal_Point,PE,0,0,0,1,0,0
269,=A02+K1.H1-K1:3,A02+K1.H1-K1,A02,K1.H1,K1,Unknown,3,0,0,0,0,0,0
270,=A02+K1.H1-K1:5,A02+K1.H1-K1,A02,K1.H1,K1,Unknown,5,0,0,0,0,0,0
271,=A02+K1.H1-K1:1,A02+K1.H1-K1,A02,K1.H1,K1,Unknown,1,0,0,0,0,0,0
274,=A02+K1.H2-F3.1:2/1,A02+K1.H2-F3.1,A02,K1.H2,F3.1,Unknown,2/1,0,0,0,0,0,0
276,=A02+K1.H2-X22:L,A02+K1.H2-X22,A02,K1.H2,X22,Terminal_Point,L,0,0,0,1,0,0
277,=A02+K1.H2-F3:2,A02+K1.H2-F3,A02,K1.H2,F3,Unknown,2,0,0,0,0,0,0
278,=A02+K1.H2-F3.1:1/2,A02+K1.H2-F3.1,A02,K1.H2,F3.1,Unknown,1/2,0,0,0,0,0,0
280,=A02+K1.H2-F3:1,A02+K1.H2-F3,A02,K1.H2,F3,Unknown,1,0,0,0,0,0,0
281,=A02+K1.H2-X22:PE,A02+K1.H2-X22,A02,K1.H2,X22,Terminal_Point,PE,0,0,0,1,0,0
283,=A02+K1.H2-F3.1:3/4,A02+K1.H2-F3.1,A02,K1.H2,F3.1,Unknown,3/4,0,0,0,0,0,0
285,=A02+K1.H1-K1:A2,A02+K1.H1-K1,A02,K1.H1,K1,Unknown,A2,0,0,0,0,0,0
287,=A02+K1.B1-A1:2,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,2,0,0,0,0,0,0
288,=A02+K1.H1-K1:A1,A02+K1.H1-K1,A02,K1.H1,K1,Unknown,A1,0,0,0,0,0,0
289,=A02+K1.E1-S1:14,A02+K1.E1-S1,A02,K1.E1,S1,Unknown,14,0,0,0,0,0,0
290,=A02+K1.B1-X9:2:5,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,2:5,0,0,0,0,0,0
291,=A02+K1.B1-X9:1:4,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,1:4,0,0,0,0,0,0
292,=A02+K1.E1-S1:13,A02+K1.E1-S1,A02,K1.E1,S1,Unknown,13,0,0,0,0,0,0
293,=A02+K1.H2-F4:2,A02+K1.H2-F4,A02,K1.H2,F4,Unknown,2,0,0,0,0,0,0
294,=A02+K1.B1-X9:1:3,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,1:3,0,0,0,0,0,0
296,=A02+K1.H2-F4:1,A02+K1.H2-F4,A02,K1.H2,F4,Unknown,1,0,0,0,0,0,0
297,=A02+K1.B1-X9:2:2,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,2:2,0,0,0,0,0,0
298,=A02+K1.B1-X9:3:3,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,3:3,0,0,0,0,0,0
299,=A02+K1.E1-S2:14,A02+K1.E1-S2,A02,K1.E1,S2,Unknown,14,0,0,0,0,0,0
300,=A02+K1.B1-X9:4:5,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,4:5,0,0,0,0,0,0
301,=A02+K1.B1-X9:3:4,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,3:4,0,0,0,0,0,0
302,=A02+K1.E1-S2:13,A02+K1.E1-S2,A02,K1.E1,S2,Unknown,13,0,0,0,0,0,0
303,=A02+K1.B1-X9:4:2,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,4:2,0,0,0,0,0,0
304,=A02+K1.B1-X9:5:3,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,5:3,0,0,0,0,0,0
305,=A02+K1.E1-S3:14,A02+K1.E1-S3,A02,K1.E1,S3,Unknown,14,0,0,0,0,0,0
306,=A02+K1.B1-X9:6:5,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,6:5,0,0,0,0,0,0
307,=A02+K1.B1-X9:5:4,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,5:4,0,0,0,0,0,0
308,=A02+K1.E1-S3:13,A02+K1.E1-S3,A02,K1.E1,S3,Unknown,13,0,0,0,0,0,0
309,=A02+K1.B1-X9:6:2,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,6:2,0,0,0,0,0,0
310,=A02+K1.B1-X9:7:3,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,7:3,0,0,0,0,0,0
311,=A02+K1.B1-X9:7:4,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,7:4,0,0,0,0,0,0
312,=A02+K1.A1-M1:X1:L1,A02+K1.A1-M1,A02,K1.A1,M1,Unknown,X1:L1,0,0,0,0,0,0
313,=A02+K1.A1-M1:X1:N,A02+K1.A1-M1,A02,K1.A1,M1,Unknown,X1:N,0,0,0,0,0,0
314,=A02+K1.B1-X9:8:5,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,8:5,0,0,0,0,0,0
315,=A02+K1.A1-M1:X1:PE,A02+K1.A1-M1,A02,K1.A1,M1,Unknown,X1:PE,0,0,0,0,0,0
316,=A02+K1.B1-X9:PE:1,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,PE:1,0,0,0,0,0,0
317,=A02+K1.H2-X5:N:2,A02+K1.H2-X5,A02,K1.H2,X5,Terminal_Point,N:2,0,0,0,0,0,0
318,=A02+K1.B1-X9:8:2,A02+K1.B1-X9,A02,K1.B1,X9,Terminal_Point,8:2,0,0,0,0,0,0
319,=A02+K1-A1:1,A02+K1-A1,A02,K1,A1,Unknown,1,0,0,0,0,0,0
320,=A02+K1.A1-M1:RS485+,A02+K1.A1-M1,A02,K1.A1,M1,Unknown,RS485+,0,0,0,0,0,0
321,=A02+K1-A1:USB,A02+K1-A1,A02,K1,A1,Unknown,USB,0,0,0,0,0,0
322,=P01+K1.G1-D1:USB6,P01+K1.G1-D1,P01,K1.G1,D1,Unknown,USB6,0,0,0,0,0,0
323,=A02+K1-A1:2,A02+K1-A1,A02,K1,A1,Unknown,2,0,0,0,0,0,0
324,=A02+K1.A1-M1:RS485-,A02+K1.A1-M1,A02,K1.A1,M1,Unknown,RS485-,0,0,0,0,0,0
325,=A02+S1.I1-X1:1,A02+S1.I1-X1,A02,S1.I1,X1,Terminal_Point,1,0,0,0,0,0,0
327,=A02+S1-X101:1,A02+S1-X101,A02,S1,X101,Terminal_Point,1,0,0,0,0,0,0
330,=A02+K1.B1-X100:1:1,A02+K1.B1-X100,A02,K1.B1,X100,Terminal_Point,1:1,0,0,0,0,0,0
332,=A02+K1.B1-X100:2:1,A02+K1.B1-X100,A02,K1.B1,X100,Terminal_Point,2:1,0,0,0,0,0,0
334,=A02+K1.B1-X100:3:1,A02+K1.B1-X100,A02,K1.B1,X100,Terminal_Point,3:1,0,0,0,0,0,0
336,=A01+K1.I1-X1:1,A01+K1.I1-X1,A01,K1.I1,X1,Terminal_Point,1,0,0,0,0,0,0
337,=A02+K1-W30:SE,A02+K1-W30,A02,K1,W30,Unknown,SE,0,0,0,0,0,0
338,=A01+K1.I1-X1:4,A01+K1.I1-X1,A01,K1.I1,X1,Terminal_Point,4,0,0,0,0,0,0
340,=A02+K1.H1-W21:SE,A02+K1.H1-W21,A02,K1.H1,W21,Unknown,SE,0,0,0,0,0,0
341,=A02+K1.B1-W22:SE,A02+K1.B1-W22,A02,K1.B1,W22,Unknown,SE,0,0,0,0,0,0
344,=A02+K1.H1-W12:SE,A02+K1.H1-W12,A02,K1.H1,W12,Unknown,SE,0,0,0,0,0,0
345,=A02+K1.B1-W10:SE,A02+K1.B1-W10,A02,K1.B1,W10,Unknown,SE,0,0,0,0,0,0
347,=A02+K1.B1-W9:SE,A02+K1.B1-W9,A02,K1.B1,W9,Unknown,SE,0,0,0,0,0,0
349,=A02+K1.B1-W11:SE,A02+K1.B1-W11,A02,K1.B1,W11,Unknown,SE,0,0,0,0,0,0
351,=A02+K1.B1-X20-X20.1M:13,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,13,0,0,0,1,0,0
352,=A02+S1-A21-X1:23,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,23,0,0,0,0,0,0
353,=A02+K1.B1-W5(-P2):P2,A02+K1.B1-W5(-P2),A02,K1.B1,W5(-P2),Unknown,P2,0,0,0,0,0,0
354,=A02+K1.B1-X20-X20.1F:13,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,13,0,0,0,1,0,0
355,=A02+K1.B1-X20-X20.1M:14,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,14,0,0,0,1,0,0
356,=A02+S1-A21-X1:24,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,24,0,0,0,0,0,0
358,=A02+K1.B1-X20-X20.1F:14,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,14,0,0,0,1,0,0
359,=A02+K1.B1-X20-X20.1M:15,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,15,0,0,0,1,0,0
360,=A02+S1-A21-X1:25,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,25,0,0,0,0,0,0
362,=A02+K1.B1-X20-X20.1F:15,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,15,0,0,0,1,0,0
363,=A02+K1.B1-X20-X20.2M:4,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,4,0,0,0,1,0,0
364,=A02+S1-A23-X1:23,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,23,0,0,0,0,0,0
366,=A02+K1.B1-X20-X20.2F:4,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,4,0,0,0,1,0,0
367,=A02+K1.B1-X20-X20.2M:5,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,5,0,0,0,1,0,0
368,=A02+S1-A23-X1:24,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,24,0,0,0,0,0,0
370,=A02+K1.B1-X20-X20.2F:5,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,5,0,0,0,1,0,0
371,=A02+K1.B1-X20-X20.2M:6,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,6,0,0,0,1,0,0
372,=A02+S1-A23-X1:25,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,25,0,0,0,0,0,0
374,=A02+K1.B1-X20-X20.2F:6,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,6,0,0,0,1,0,0
375,=A02+K1.B1-X20-X20.1M:9,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,9,0,0,0,1,0,0
376,=A02+S1-A21-X1:9,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,9,0,0,0,0,0,0
377,=A02+K1.B1-A1:4,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,4,0,0,0,0,0,0
378,=A02+K1.B1-X20-X20.1F:9,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,9,0,0,0,1,0,0
379,=A02+K1.B1-X20-X20.1M:10,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,10,0,0,0,1,0,0
380,=A02+S1-A21-X1:10,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,10,0,0,0,0,0,0
381,=A02+K1.B1-A1:5,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,5,0,0,0,0,0,0
382,=A02+K1.B1-X20-X20.1F:10,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,10,0,0,0,1,0,0
383,=A02+K1.B1-X20-X20.2F:8,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,8,0,0,0,1,0,0
384,=A02+K1.B1-A3:4,A02+K1.B1-A3,A02,K1.B1,A3,Unknown,4,0,0,0,0,0,0
385,=A02+S1-S2,A02+S1-S2,A02,S1,S2,Unknown,,0,0,0,0,0,0
386,=A02+K1.B1-X20-X20.2M:8,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,8,0,0,0,1,0,0
387,=A02+K1.B1-X20-X20.2M:7,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,7,0,0,0,1,0,0
389,=A02+K1.B1-W5(-P1):X1:3,A02+K1.B1-W5(-P1),A02,K1.B1,W5(-P1),Unknown,X1:3,0,0,0,0,0,0
390,=A02+K1.B1-X20-X20.2F:7,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,7,0,0,0,1,0,0
391,=A02+K1.B1-X20-X20.2F:10,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,10,0,0,0,1,0,0
392,=A02+K1.B1-A3:5,A02+K1.B1-A3,A02,K1.B1,A3,Unknown,5,0,0,0,0,0,0
393,=A02+S1-S3,A02+S1-S3,A02,S1,S3,Unknown,,0,0,0,0,0,0
394,=A02+K1.B1-X20-X20.2M:10,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,10,0,0,0,1,0,0
395,=A02+K1.B1-X20-X20.2M:9,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,9,0,0,0,1,0,0
398,=A02+K1.B1-X20-X20.2F:9,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,9,0,0,0,1,0,0
399,=A02+K1.B1-X20-X20.1M:11,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,11,0,0,0,1,0,0
400,=A02+S1-A21-X1:11,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,11,0,0,0,0,0,0
401,=A02+K1.B1-A1:6,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,6,0,0,0,0,0,0
402,=A02+K1.B1-X20-X20.1F:11,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,11,0,0,0,1,0,0
403,=A02+K1.B1-X20-X20.1M:12,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,12,0,0,0,1,0,0
404,=A02+S1-A21-X1:12,A02+S1-A21-X1,A02,S1,A21-X1,Unknown,12,0,0,0,0,0,0
405,=A02+K1.B1-A1:7,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,7,0,0,0,0,0,0
406,=A02+K1.B1-X20-X20.1F:12,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,12,0,0,0,1,0,0
407,=A02+K1.B1-X20-X20.2F:12,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,12,0,0,0,1,0,0
408,=A02+K1.B1-A3:6,A02+K1.B1-A3,A02,K1.B1,A3,Unknown,6,0,0,0,0,0,0
409,=A02+S1-S12,A02+S1-S12,A02,S1,S12,Unknown,,0,0,0,0,0,0
410,=A02+K1.B1-X20-X20.2M:12,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,12,0,0,0,1,0,0
411,=A02+K1.B1-X20-X20.2M:11,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,11,0,0,0,1,0,0
414,=A02+K1.B1-X20-X20.2F:11,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,11,0,0,0,1,0,0
415,=A02+K1.B1-X20-X20.2F:14,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,14,0,0,0,1,0,0
416,=A02+K1.B1-A3:7,A02+K1.B1-A3,A02,K1.B1,A3,Unknown,7,0,0,0,0,0,0
417,=A02+S1-S13,A02+S1-S13,A02,S1,S13,Unknown,,0,0,0,0,0,0
418,=A02+K1.B1-X20-X20.2M:14,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,14,0,0,0,1,0,0
419,=A02+K1.B1-X20-X20.2M:13,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,13,0,0,0,1,0,0
422,=A02+K1.B1-X20-X20.2F:13,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,13,0,0,0,1,0,0
423,=A02+K1.B1-X20-X20.1M:16,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,16,0,0,0,1,0,0
424,=A02+S1-A23-X1:1,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,1,0,0,0,0,0,0
425,=A02+K1.B1-A1:8,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,8,0,0,0,0,0,0
426,=A02+K1.B1-X20-X20.1F:16,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,16,0,0,0,1,0,0
427,=A02+K1.B1-X20-X20.1M:17,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,17,0,0,0,1,0,0
428,=A02+S1-A23-X1:2,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,2,0,0,0,0,0,0
429,=A02+K1.B1-A1:9,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,9,0,0,0,0,0,0
430,=A02+K1.B1-X20-X20.1F:17,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,17,0,0,0,1,0,0
431,=A02+K1.B1-X20-X20.1M:18,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,18,0,0,0,1,0,0
432,=A02+S1-A23-X1:3,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,3,0,0,0,0,0,0
433,=A02+K1.B1-A1:10,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,10,0,0,0,0,0,0
434,=A02+K1.B1-X20-X20.1F:18,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,18,0,0,0,1,0,0
435,=A02+K1.B1-X20-X20.1M:19,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,19,0,0,0,1,0,0
436,=A02+S1-A23-X1:4,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,4,0,0,0,0,0,0
437,=A02+K1.B1-A1:11,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,11,0,0,0,0,0,0
438,=A02+K1.B1-X20-X20.1F:19,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,19,0,0,0,1,0,0
439,=A02+K1.B1-X20-X20.1M:20,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,20,0,0,0,1,0,0
440,=A02+S1-A23-X1:5,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,5,0,0,0,0,0,0
441,=A02+K1.B1-A1:12,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,12,0,0,0,0,0,0
442,=A02+K1.B1-X20-X20.1F:20,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,20,0,0,0,1,0,0
443,=A02+K1.B1-X20-X20.1M:21,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,21,0,0,0,1,0,0
444,=A02+S1-A23-X1:6,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,6,0,0,0,0,0,0
445,=A02+K1.B1-A1:13,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,13,0,0,0,0,0,0
446,=A02+K1.B1-X20-X20.1F:21,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,21,0,0,0,1,0,0
447,=A02+S1-A23-X1:7,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,7,0,0,0,0,0,0
448,=A02+K1.B1-X20-X20.1M:22,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,22,0,0,0,1,0,0
449,=A02+K1.B1-A1:14,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,14,0,0,0,0,0,0
450,=A02+K1.B1-X20-X20.1F:22,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,22,0,0,0,1,0,0
451,=A02+S1-A23-X1:8,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,8,0,0,0,0,0,0
452,=A02+K1.B1-X20-X20.1M:23,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,23,0,0,0,1,0,0
453,=A02+K1.B1-A1:15,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,15,0,0,0,0,0,0
454,=A02+K1.B1-X20-X20.1F:23,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,23,0,0,0,1,0,0
455,=A02+S1-A23-X1:9,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,9,0,0,0,0,0,0
456,=A02+K1.B1-X20-X20.1M:24,A02+K1.B1-X20-X20.1M,A02,K1.B1,X20-X20.1M,Terminal_Point,24,0,0,0,1,0,0
457,=A02+K1.B1-A1:16,A02+K1.B1-A1,A02,K1.B1,A1,Unknown,16,0,0,0,0,0,0
458,=A02+K1.B1-X20-X20.1F:24,A02+K1.B1-X20-X20.1F,A02,K1.B1,X20-X20.1F,Terminal_Point,24,0,0,0,1,0,0
459,=A02+S1-A23-X1:10,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,10,0,0,0,0,0,0
460,=A02+K1.B1-X20-X20.2M:1,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,1,0,0,0,1,0,0
461,=A02+K1.B1-A2:1,A02+K1.B1-A2,A02,K1.B1,A2,Unknown,1,0,0,0,0,0,0
462,=A02+K1.B1-X20-X20.2F:1,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,1,0,0,0,1,0,0
463,=A02+K1.B1-X20-X20.2M:2,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,2,0,0,0,1,0,0
464,=A02+S1-A23-X1:11,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,11,0,0,0,0,0,0
465,=A02+K1.B1-A2:2,A02+K1.B1-A2,A02,K1.B1,A2,Unknown,2,0,0,0,0,0,0
466,=A02+K1.B1-X20-X20.2F:2,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,2,0,0,0,1,0,0
467,=A02+K1.B1-X20-X20.2M:3,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,3,0,0,0,1,0,0
468,=A02+S1-A23-X1:12,A02+S1-A23-X1,A02,S1,A23-X1,Unknown,12,0,0,0,0,0,0
469,=A02+K1.B1-A2:3,A02+K1.B1-A2,A02,K1.B1,A2,Unknown,3,0,0,0,0,0,0
470,=A02+K1.B1-X20-X20.2F:3,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,3,0,0,0,1,0,0
471,=A02+K1.B1-X20-X20.2M:15,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,15,0,0,0,1,0,0
472,=A02+S1-S2:1,A02+S1-S2,A02,S1,S2,Unknown,1,0,0,0,0,0,0
473,=A02+K1.B1-A2:4,A02+K1.B1-A2,A02,K1.B1,A2,Unknown,4,0,0,0,0,0,0
474,=A02+K1.B1-X20-X20.2F:15,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,15,0,0,0,1,0,0
475,=A02+K1.B1-X20-X20.2F:16,A02+K1.B1-X20-X20.2F,A02,K1.B1,X20-X20.2F,Terminal_Point,16,0,0,0,1,0,0
476,=A02+K1.B1-A3:8,A02+K1.B1-A3,A02,K1.B1,A3,Unknown,8,0,0,0,0,0,0
477,=A02+S1-S2:3,A02+S1-S2,A02,S1,S2,Unknown,3,0,0,0,0,0,0
478,=A02+K1.B1-X20-X20.2M:16,A02+K1.B1-X20-X20.2M,A02,K1.B1,X20-X20.2M,Terminal_Point,16,0,0,0,1,0,0
479,=A02+K1.B1-A4:1,A02+K1.B1-A4,A02,K1.B1,A4,Unknown,1,0,0,0,0,0,0
480,=A02+K1.B1-X20-X20.3F:1,A02+K1.B1-X20-X20.3F,A02,K1.B1,X20-X20.3F,Terminal_Point,1,0,0,0,1,0,0
481,=A02+K1.B1-X20-X20.3M:1,A02+K1.B1-X20-X20.3M,A02,K1.B1,X20-X20.3M,Terminal_Point,1,0,0,0,1,0,0
482,=A02+S1-B20:1,A02+S1-B20,A02,S1,B20,Unknown,1,0,0,0,0,0,0
483,=A02+K1.B1-X20-X20.3M:2,A02+K1.B1-X20-X20.3M,A02,K1.B1,X20-X20.3M,Terminal_Point,2,0,0,0,1,0,0
484,=A02+S1-B20:2,A02+S1-B20,A02,S1,B20,Unknown,2,0,0,0,0,0,0
485,=A02+K1.B1-X20-X20.3F:2,A02+K1.B1-X20-X20.3F,A02,K1.B1,X20-X20.3F,Terminal_Point,2,0,0,0,1,0,0
486,=A02+K1.B1-A4:2,A02+K1.B1-A4,A02,K1.B1,A4,Unknown,2,0,0,0,0,0,0
487,=A02+K1.B1-A4:5,A02+K1.B1-A4,A02,K1.B1,A4,Unknown,5,0,0,0,0,0,0
488,=A02+K1.B1-X20-X20.3F:3,A02+K1.B1-X20-X20.3F,A02,K1.B1,X20-X20.3F,Terminal_Point,3,0,0,0,1,0,0
489,=A02+K1.B1-X20-X20.3M:3,A02+K1.B1-X20-X20.3M,A02,K1.B1,X20-X20.3M,Terminal_Point,3,0,0,0,1,0,0
490,=A02+S1-B21:1,A02+S1-B21,A02,S1,B21,Unknown,1,0,0,0,0,0,0
491,=A02+K1.B1-X20-X20.3M:4,A02+K1.B1-X20-X20.3M,A02,K1.B1,X20-X20.3M,Terminal_Point,4,0,0,0,1,0,0
492,=A02+S1-B21:2,A02+S1-B21,A02,S1,B21,Unknown,2,0,0,0,0,0,0
493,=A02+K1.B1-X20-X20.3F:4,A02+K1.B1-X20-X20.3F,A02,K1.B1,X20-X20.3F,Terminal_Point,4,0,0,0,1,0,0
494,=A02+K1.B1-A4:6,A02+K1.B1-A4,A02,K1.B1,A4,Unknown,6,0,0,0,0,0,0
495,=A02+K1.B1-X21-X21.2M:11,A02+K1.B1-X21-X21.2M,A02,K1.B1,X21-X21.2M,Terminal_Point,11,0,0,0,1,0,0
496,=A02+K1.B1-X21-X21.2M:12,A02+K1.B1-X21-X21.2M,A02,K1.B1,X21-X21.2M,Terminal_Point,12,0,0,0,1,0,0
499,=A02+S1-J20:2,A02+S1-J20,A02,S1,J20,Unknown,2,0,0,0,0,0,0
500,=A02+K1.B1-X21-X21.2F:11,A02+K1.B1-X21-X21.2F,A02,K1.B1,X21-X21.2F,Terminal_Point,11,0,0,0,1,0,0
501,=A02+S1-S20:2,A02+S1-S20,A02,S1,S20,Unknown,2,0,0,0,0,0,0
503,=A02+S1-J20:1,A02+S1-J20,A02,S1,J20,Unknown,1,0,0,0,0,0,0
