id,connNo,source,target,color,isCable,isInPanel,connType,voltage,current,resistance
1595,1633,=V01+K1.H2-Q4:T1,=V01+K1.D2-X16:1,,0,1,外部连接,0.0,0.0,0.0
1596,1634,=A02+K1.H2-W1:1L1,=V01+K1.H2-Q4:L1,,0,1,外部连接,0.0,0.0,0.0
1597,1635,=V01+K1.D2-X16:2,=V01+K1.D2-X16:2,,0,1,外部连接,0.0,0.0,0.0
1599,1637,=V01+K1.H2-Q4:T2,=V01+K1.D2-X16:2,,0,1,外部连接,0.0,0.0,0.0
1600,1638,=A02+K1.H2-W1:1L2,=V01+K1.H2-Q4:L2,,0,1,外部连接,0.0,0.0,0.0
1601,1639,=V01+K1.D2-X16:3,=V01+K1.D2-X16:3,,0,1,外部连接,0.0,0.0,0.0
1603,1641,=V01+K1.H2-Q4:T3,=V01+K1.D2-X16:3,,0,1,外部连接,0.0,0.0,0.0
1604,1642,=A02+K1.H2-W1:1L3,=V01+K1.H2-Q4:L3,,0,1,外部连接,0.0,0.0,0.0
1606,1644,=V01+K1.D2-X16:PE,=V01+K1.D2-X16:PE,,0,1,外部连接,0.0,0.0,0.0
1607,1645,=A02+K1.H2-X6:PE:2,=V01+K1.D2-X16:PE,,0,1,外部连接,0.0,0.0,0.0
1611,1649,=V01+K1.B1-K4:11,=A02+K1.B1-X22-X22.1F:15,,0,1,外部连接,0.0,0.0,0.0
1612,1650,=V01+K1.B1-K4:14,=A02+K1.B1-X22-X22.1F:16,,0,1,外部连接,0.0,0.0,0.0
1613,1651,=V01+K1.B1-K4:A2,=V01+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1614,1652,=V01+K1.B1-A1:5,=V01+K1.B1-K4:A1,,0,1,外部连接,0.0,0.0,0.0
1617,1655,=V01+K1.B1-K5:11,=A02+K1.B1-X22-X22.1F:17,,0,1,外部连接,0.0,0.0,0.0
1618,1656,=V01+K1.B1-K5:14,=V01+K1.B1-K6:14,,0,1,外部连接,0.0,0.0,0.0
1619,1657,=V01+K1.B1-K6:14,=V01+K1.B1-K7:A2,,0,1,外部连接,0.0,0.0,0.0
1620,1658,=V01+K1.B1-K7:A2,=A02+K1.B1-X22-X22.1F:19,,0,1,外部连接,0.0,0.0,0.0
1621,1659,=V01+K1.B1-K5:A2,=V01+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1622,1660,=V01+K1.B1-A2:1,=V01+K1.B1-K5:A1,,0,1,外部连接,0.0,0.0,0.0
1624,1662,=V01+K1.B1-K6:11,=A02+K1.B1-X22-X22.1F:18,,0,1,外部连接,0.0,0.0,0.0
1625,1663,=V01+K1.B1-K6:A2,=V01+K1.B1-W5(-P2):P2:2,,0,1,外部连接,0.0,0.0,0.0
1626,1664,=V01+K1.B1-A2:2,=V01+K1.B1-K6:A1,,0,1,外部连接,0.0,0.0,0.0
1628,1666,=V01+K1.B1-K7:A1,=V01+K1.B1-K8:A1,,0,1,外部连接,0.0,0.0,0.0
1629,1667,=V01+K1.B1-K8:A1,=A02+K1.B1-X22-X22.1F:21,,0,1,外部连接,0.0,0.0,0.0
1630,1668,=V01+K1.B1-K7:11,=V01+K1.B1-A3:10,,0,1,外部连接,0.0,0.0,0.0
1631,1669,=V01+K1.B1-W5(-P1):P1,=V01+K1.B1-K7:14,,0,1,外部连接,0.0,0.0,0.0
1633,1671,=V01+K1.B1-K8:A2,=A02+K1.B1-X22-X22.1F:20,,0,1,外部连接,0.0,0.0,0.0
1635,1673,=V01+K1.B1-K8:11,=V01+K1.B1-A3:11,,0,1,外部连接,0.0,0.0,0.0
1636,1674,=V01+K1.B1-W5(-P1):P1,=V01+K1.B1-K8:14,,0,1,外部连接,0.0,0.0,0.0
1638,1676,=A02+K1.H2-X6:PE:2,=A02+K1.B1-X22-X22.1F:22,,0,1,外部连接,0.0,0.0,0.0
1639,1677,=A02+K1.B1-X22-X22.2F:1,=V01+K1.B1-W6(-P1):P1,,0,1,外部连接,0.0,0.0,0.0
1641,1679,=V01+K1.B1-W6(-P2):P2,=A02+K1.B1-X22-X22.2F:2,,0,1,外部连接,0.0,0.0,0.0
1643,1681,=A02+K1.B1-X22-X22.2F:3,=V01+K1.B1-A6:1,,0,1,外部连接,0.0,0.0,0.0
1645,1683,=A02+K1.B1-X22-X22.2F:4,=V01+K1.B1-A6:2,,0,1,外部连接,0.0,0.0,0.0
1648,1686,=A02+K1.B1-X22-X22.2F:5,=V01+K1.B1-A3:12,,0,1,外部连接,0.0,0.0,0.0
1650,1688,=A02+K1.B1-X22-X22.2F:6,=V01+K1.B1-W6(-P1):P1,,0,1,外部连接,0.0,0.0,0.0
1653,1691,=A02+K1.B1-X22-X22.2F:7,=V01+K1.B1-W6(-P1):P1,,0,1,外部连接,0.0,0.0,0.0
1655,1693,=V01+K1.B1-W6(-P2):P2,=A02+K1.B1-X22-X22.2F:8,,0,1,外部连接,0.0,0.0,0.0
1657,1695,=A02+K1.B1-X22-X22.2F:9,=V01+K1.B1-A6:5,,0,1,外部连接,0.0,0.0,0.0
1659,1697,=A02+K1.B1-X22-X22.2F:10,=V01+K1.B1-A6:6,,0,1,外部连接,0.0,0.0,0.0
1663,1701,=A02+K1.B1-X22-X22.2F:11,=V01+K1.B1-W6(-P1):P1,,0,1,外部连接,0.0,0.0,0.0
1665,1703,=A02+K1.B1-X22-X22.2F:12,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1667,1705,=A02+K1.B1-X22-X22.2F:13,=V01+K1.B1-A6:3,,0,1,外部连接,0.0,0.0,0.0
1669,1707,=A02+K1.B1-X22-X22.2F:14,=V01+K1.B1-A6:4,,0,1,外部连接,0.0,0.0,0.0
1673,1711,=A02+K1.B1-X22-X22.2F:15,=V01+K1.B1-W6(-P1):P1,,0,1,外部连接,0.0,0.0,0.0
1675,1713,=A02+K1.B1-X22-X22.2F:16,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1677,1715,=A02+K1.B1-X22-X22.2F:17,=V01+K1.B1-A6:7,,0,1,外部连接,0.0,0.0,0.0
1679,1717,=A02+K1.B1-X22-X22.2F:18,=V01+K1.B1-A6:8,,0,1,外部连接,0.0,0.0,0.0
1683,1721,=A02+K1.B1-X22-X22.2F:19,=V01+K1.B1-W6(-P1):P1,,0,1,外部连接,0.0,0.0,0.0
1685,1723,=V01+K1.B1-W6(-P2):P2,=A02+K1.B1-X22-X22.2F:20,,0,1,外部连接,0.0,0.0,0.0
1687,1725,=A02+K1.B1-X22-X22.2F:21,=V01+K1.B1-A7:1,,0,1,外部连接,0.0,0.0,0.0
1689,1727,=A02+K1.B1-X22-X22.2F:22,=V01+K1.B1-A7:2,,0,1,外部连接,0.0,0.0,0.0
1692,1730,=A02+K1.B1-K21:34,=A02+K1.B1-X22-X22.2F:23,,0,1,外部连接,0.0,0.0,0.0
1693,1731,=A02+K1.B1-K21:34,=A02+K1.B1-X22-X22.3F:3,,0,1,外部连接,0.0,0.0,0.0
1697,1735,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.3F:1,,0,1,外部连接,0.0,0.0,0.0
1699,1737,=A02+K1.B1-X22-X22.3F:2,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1704,1743,=A02+K1.B1-X22-X22.3F:5,=V01+K1.B1-A7:5,,0,1,外部连接,0.0,0.0,0.0
1706,1745,=A02+K1.B1-X22-X22.3F:6,=V01+K1.B1-A7:6,,0,1,外部连接,0.0,0.0,0.0
1709,1748,=V01+K1.B1-K35:11,=V01+K1.B1-W6(-P2):X1:5,,0,1,外部连接,0.0,0.0,0.0
1710,1749,=A02+K1.B1-X22-X22.3F:7,=V01+K1.B1-K35:14,,0,1,外部连接,0.0,0.0,0.0
1712,1751,=V01+K1.B1-K36:11,=V01+K1.B1-W6(-P2):X1:6,,0,1,外部连接,0.0,0.0,0.0
1713,1752,=A02+K1.B1-X22-X22.3F:8,=V01+K1.B1-K36:14,,0,1,外部连接,0.0,0.0,0.0
1715,1754,=V01+K1.B1-K37:11,=V01+K1.B1-W6(-P2):X1:7,,0,1,外部连接,0.0,0.0,0.0
1716,1755,=A02+K1.B1-X22-X22.3F:9,=V01+K1.B1-K37:14,,0,1,外部连接,0.0,0.0,0.0
1718,1757,=A02+K1.B1-X22-X22.3F:10,=V01+K1.B1-W6(-P2):X1:8,,0,1,外部连接,0.0,0.0,0.0
1720,1759,=V01+K1.B1-K38:A1,=V01+K1.B1-W6(-P1):X1:6,,0,1,外部连接,0.0,0.0,0.0
1721,1760,=A02+K1.B1-X22-X22.3F:11,=V01+K1.B1-K38:A2,,0,1,外部连接,0.0,0.0,0.0
1723,1762,=V01+K1.B1-K39:A1,=V01+K1.B1-W6(-P1):X1:7,,0,1,外部连接,0.0,0.0,0.0
1724,1763,=A02+K1.B1-X22-X22.3F:12,=V01+K1.B1-K39:A2,,0,1,外部连接,0.0,0.0,0.0
1726,1765,=A02+K1.B1-X22-X22.3F:13,=V01+K1.B1-W6(-P1):X1:8,,0,1,外部连接,0.0,0.0,0.0
1729,1768,=V01+K1.B1-K35:A2,=V01+K1.B1-W5(-P2):X1:7,,0,1,外部连接,0.0,0.0,0.0
1730,1769,=V01+K1.B1-A1:6,=V01+K1.B1-K35:A1,,0,1,外部连接,0.0,0.0,0.0
1731,1770,=V01+K1.B1-K38:11,=V01+K1.B1-A3:15,,0,1,外部连接,0.0,0.0,0.0
1732,1771,=V01+K1.B1-W5(-P1):X1:3,=V01+K1.B1-K38:14,,0,1,外部连接,0.0,0.0,0.0
1733,1772,=V01+K1.B1-K36:A2,=V01+K1.B1-W5(-P2):X1:8,,0,1,外部连接,0.0,0.0,0.0
1734,1773,=V01+K1.B1-A1:7,=V01+K1.B1-K36:A1,,0,1,外部连接,0.0,0.0,0.0
1735,1774,=V01+K1.B1-K39:11,=V01+K1.B1-A3:16,,0,1,外部连接,0.0,0.0,0.0
1736,1775,=V01+K1.B1-W5(-P1):X1:4,=V01+K1.B1-K39:14,,0,1,外部连接,0.0,0.0,0.0
1737,1776,=V01+K1.B1-K37:A2,=V01+K1.B1-W5(-P2):X2:1,,0,1,外部连接,0.0,0.0,0.0
1738,1777,=V01+K1.B1-A1:8,=V01+K1.B1-K37:A1,,0,1,外部连接,0.0,0.0,0.0
1739,1778,=A02+K1.B1-X22-X22.6F:23,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1742,1781,=V01+K1.B1-A2:3,=A02+K1.B1-X22-X22.6F:22,,0,1,外部连接,0.0,0.0,0.0
1744,1783,=A02+K1.B1-X22-X22.4F:2,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1747,1786,=V01+K1.B1-A2:4,=A02+K1.B1-X22-X22.4F:1,,0,1,外部连接,0.0,0.0,0.0
1749,1788,=A02+K1.B1-X22-X22.4F:5,=V01+K1.B1-A4:1,,0,1,外部连接,0.0,0.0,0.0
1752,1791,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.4F:4,,0,1,外部连接,0.0,0.0,0.0
1753,1792,=A02+K1.B1-X22-X22.4F:7,=V01+K1.B1-A4:2,,0,1,外部连接,0.0,0.0,0.0
1756,1795,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.4F:6,,0,1,外部连接,0.0,0.0,0.0
1757,1796,=A02+K1.B1-X22-X22.4F:9,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1760,1799,=V01+K1.B1-A2:5,=A02+K1.B1-X22-X22.4F:8,,0,1,外部连接,0.0,0.0,0.0
1762,1801,=A02+K1.B1-X22-X22.4F:12,=V01+K1.B1-A4:3,,0,1,外部连接,0.0,0.0,0.0
1765,1804,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.4F:11,,0,1,外部连接,0.0,0.0,0.0
1766,1805,=A02+K1.B1-X22-X22.4F:14,=V01+K1.B1-A4:4,,0,1,外部连接,0.0,0.0,0.0
1769,1808,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.4F:13,,0,1,外部连接,0.0,0.0,0.0
1770,1809,=A02+K1.B1-X22-X22.4F:16,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1773,1812,=V01+K1.B1-A2:6,=A02+K1.B1-X22-X22.4F:15,,0,1,外部连接,0.0,0.0,0.0
1775,1814,=A02+K1.B1-X22-X22.4F:19,=V01+K1.B1-A4:5,,0,1,外部连接,0.0,0.0,0.0
1778,1817,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.4F:18,,0,1,外部连接,0.0,0.0,0.0
1779,1818,=A02+K1.B1-X22-X22.4F:21,=V01+K1.B1-A4:6,,0,1,外部连接,0.0,0.0,0.0
1782,1821,=V01+K1.B1-W6(-P1):P1,=A02+K1.B1-X22-X22.4F:20,,0,1,外部连接,0.0,0.0,0.0
1783,1822,=A02+K1.B1-X22-X22.4F:23,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1786,1825,=V01+K1.B1-A1:10,=A02+K1.B1-X22-X22.4F:22,,0,1,外部连接,0.0,0.0,0.0
1788,1827,=A02+K1.B1-X22-X22.5F:2,=V01+K1.B1-A4:7,,0,1,外部连接,0.0,0.0,0.0
1791,1830,=V01+K1.B1-W6(-P1):X3:2,=A02+K1.B1-X22-X22.5F:1,,0,1,外部连接,0.0,0.0,0.0
1792,1831,=A02+K1.B1-X22-X22.5F:4,=V01+K1.B1-A4:8,,0,1,外部连接,0.0,0.0,0.0
1795,1834,=A02+K1.B1-X22-X22.5F:3,=V01+K1.B1-W6(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
1796,1835,=A02+K1.B1-X22-X22.5F:6,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1799,1838,=V01+K1.B1-A1:11,=A02+K1.B1-X22-X22.5F:5,,0,1,外部连接,0.0,0.0,0.0
1801,1840,=A02+K1.B1-X22-X22.5F:9,=V01+K1.B1-A4:9,,0,1,外部连接,0.0,0.0,0.0
1804,1843,=V01+K1.B1-W6(-P1):X3:2,=A02+K1.B1-X22-X22.5F:8,,0,1,外部连接,0.0,0.0,0.0
1805,1844,=A02+K1.B1-X22-X22.5F:11,=V01+K1.B1-A4:10,,0,1,外部连接,0.0,0.0,0.0
1808,1847,=A02+K1.B1-X22-X22.5F:10,=V01+K1.B1-W6(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
1809,1848,=A02+K1.B1-X22-X22.5F:13,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1812,1851,=V01+K1.B1-A1:12,=A02+K1.B1-X22-X22.5F:12,,0,1,外部连接,0.0,0.0,0.0
1814,1853,=A02+K1.B1-X22-X22.5F:16,=V01+K1.B1-A4:11,,0,1,外部连接,0.0,0.0,0.0
1817,1856,=V01+K1.B1-W6(-P1):X3:2,=A02+K1.B1-X22-X22.5F:15,,0,1,外部连接,0.0,0.0,0.0
1818,1857,=A02+K1.B1-X22-X22.5F:18,=V01+K1.B1-A4:12,,0,1,外部连接,0.0,0.0,0.0
1821,1860,=A02+K1.B1-X22-X22.5F:17,=V01+K1.B1-W6(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
1822,1861,=A02+K1.B1-X22-X22.5F:20,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1825,1864,=V01+K1.B1-A2:7,=A02+K1.B1-X22-X22.5F:19,,0,1,外部连接,0.0,0.0,0.0
1827,1866,=A02+K1.B1-X22-X22.5F:23,=V01+K1.B1-A4:13,,0,1,外部连接,0.0,0.0,0.0
1830,1869,=V01+K1.B1-W6(-P1):X3:2,=A02+K1.B1-X22-X22.5F:22,,0,1,外部连接,0.0,0.0,0.0
1831,1870,=A02+K1.B1-X22-X22.6F:1,=V01+K1.B1-A4:14,,0,1,外部连接,0.0,0.0,0.0
1834,1873,=A02+K1.B1-X22-X22.5F:24,=V01+K1.B1-W6(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
1835,1874,=A02+K1.B1-X22-X22.6F:3,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1838,1877,=V01+K1.B1-A2:8,=A02+K1.B1-X22-X22.6F:2,,0,1,外部连接,0.0,0.0,0.0
1840,1879,=A02+K1.B1-X22-X22.6F:6,=V01+K1.B1-A4:15,,0,1,外部连接,0.0,0.0,0.0
1843,1882,=V01+K1.B1-W6(-P1):X3:2,=A02+K1.B1-X22-X22.6F:5,,0,1,外部连接,0.0,0.0,0.0
1844,1883,=A02+K1.B1-X22-X22.6F:8,=V01+K1.B1-A4:16,,0,1,外部连接,0.0,0.0,0.0
1847,1886,=A02+K1.B1-X22-X22.6F:7,=V01+K1.B1-W6(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
1848,1887,=A02+K1.B1-X22-X22.6F:10,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1851,1890,=A02+K1.B1-K22:24,=A02+K1.B1-X22-X22.6F:9,,0,1,外部连接,0.0,0.0,0.0
1852,1891,=A02+K1.B1-K22:23,=V01+K1.B1-A2:9,,0,1,外部连接,0.0,0.0,0.0
1854,1893,=A02+K1.B1-X22-X22.6F:13,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1857,1896,=A02+K1.B1-K22:64,=A02+K1.B1-X22-X22.6F:12,,0,1,外部连接,0.0,0.0,0.0
1858,1897,=A02+K1.B1-K22:63,=V01+K1.B1-A2:10,,0,1,外部连接,0.0,0.0,0.0
1860,1899,=A02+K1.B1-X22-X22.6F:16,=V01+K1.B1-W6(-P2):P2,,0,1,外部连接,0.0,0.0,0.0
1863,1902,=V01+K1.B1-A1:13,=A02+K1.B1-X22-X22.6F:15,,0,1,外部连接,0.0,0.0,0.0
1865,1904,=A02+K1.B1-X22-X22.6F:19,=V01+K1.B1-A5:1,,0,1,外部连接,0.0,0.0,0.0
1868,1907,=V01+K1.B1-W6(-P1):X3:2,=A02+K1.B1-X22-X22.6F:18,,0,1,外部连接,0.0,0.0,0.0
1869,1908,=A02+K1.B1-X22-X22.6F:21,=V01+K1.B1-A5:2,,0,1,外部连接,0.0,0.0,0.0
1872,1911,=A02+K1.B1-X22-X22.6F:20,=V01+K1.B1-W6(-P1):X3:3,,0,1,外部连接,0.0,0.0,0.0
1873,1912,=V01+K1.B1-V1:2.1,=V01+K1.B1-W5(-P1):X1:9,,0,1,外部连接,0.0,0.0,0.0
1874,1913,=A02+K1.B1-W6(-P2):X2:3,=V01+K1.B1-W5(-P2):X1:9,,0,1,外部连接,0.0,0.0,0.0
1875,1914,=V01+K1.B1-V2:2.1,=V01+K1.B1-W6(-P1):X1:9,,0,1,外部连接,0.0,0.0,0.0
1876,1915,=A02+K1.B1-W6(-P2):X2:4,=V01+K1.B1-W6(-P2):X1:9,,0,1,外部连接,0.0,0.0,0.0
1877,1916,=V01+K1.B1-W5(-P1):X1:8,=A02+K1.B1-K21:44,,0,1,外部连接,0.0,0.0,0.0
1878,1917,=V01+K1.B1-A1.1:2,=A02+K1.B1-K21:43,,0,1,外部连接,0.0,0.0,0.0
1879,1918,=V01+K1.B1-W5(-P2):X2:4,=V01+K1.B1-A1.1:7,,0,1,外部连接,0.0,0.0,0.0
1880,1919,=V01+K1.B1-A2.1:2,=V01+K1.B1-W5(-P1):X2:1,,0,1,外部连接,0.0,0.0,0.0
1881,1920,=V01+K1.B1-A2.1:7,=V01+K1.B1-W5(-P2):X2:5,,0,1,外部连接,0.0,0.0,0.0
1882,1921,=V01+K1.B1-A5.1:2,=V01+K1.B1-W5(-P1):X2:2,,0,1,外部连接,0.0,0.0,0.0
1883,1922,=V01+K1.B1-A5.1:7,=V01+K1.B1-W5(-P2):X3:6,,0,1,外部连接,0.0,0.0,0.0
